Name,Team,Level,Age,PA,BB%,K%,AVG,OBP,SLG,OPS,ISO,BABIP,wOBA,wRC+,PlayerId
Santiago Torres,PHI,DSL,19,185,0.0972973,0.17297297,0.20625,0.3027027,0.31875,0.6214527,0.1125,0.25384615,0.309844816,73.74607184,sa3016307
Isaias Dipre,PIT,DSL,19,206,0.10679612,0.25242718,0.27586207,0.3592233,0.43678161,0.79600491,0.16091954,0.36,0.380437239,113.5949065,sa3016314
Gabriel Bersing,NYY,DSL,19,167,0.07185629,0.38323353,0.21052632,0.2754491,0.41447368,0.68992278,0.20394736,0.30487805,0.322962738,81.15102949,sa3016319
Luis Bolivar,SEA,DSL,18,160,0.11875,0.40625,0.16296296,0.28301887,0.2,0.48301887,0.03703704,0.30985915,0.26356087,47.61917005,sa3016341
Oswaldo Ladera,SFG,DSL,19,185,0.0972973,0.34054054,0.22727273,0.35675676,0.37662338,0.73338014,0.14935065,0.36363636,0.367557065,106.3241556,sa3016540
Jose Ramos,SFG,DSL,19,181,0.16022099,0.15469613,0.27210884,0.4,0.42176871,0.82176871,0.14965987,0.31623932,0.40560246,127.8004643,sa3016541
Estanlin Cassiani,SFG,DSL,19,195,0.07179487,0.10769231,0.375,0.421875,0.41477273,0.83664773,0.03977273,0.42307692,0.410209314,130.4009945,sa3016543
Albertson Asigen,BOS,DSL,20,233,0.1416309,0.18025751,0.3125,0.41630901,0.38020833,0.79651734,0.06770833,0.38961039,0.398900881,124.0174786,sa3016639
Luis Suisbel,SEA,DSL,19,163,0.10429448,0.26993865,0.21641791,0.35582822,0.37313433,0.72896255,0.15671642,0.29069767,0.366091613,105.4969204,sa3016717
Edward Duran,MIA,DSL,18,169,0.11242604,0.15384615,0.2244898,0.32544379,0.30612245,0.63156624,0.08163265,0.27272727,0.322533721,80.90885295,sa3016719
Carlos Jorge,CIN,CPX,18,154,0.16233766,0.26623377,0.2605042,0.40522876,0.52941176,0.93464052,0.26890756,0.32432432,0.424782009,150.6253028,sa3016722
Ramiro Altagracia,NYY,DSL,18,198,0.16161616,0.31313131,0.175,0.31818182,0.24375,0.56193182,0.06875,0.27,0.298343357,67.25359429,sa3016778
Marcos Castanon,SDP,A,23,519,0.15414258,0.23506744,0.26128266,0.39691715,0.48456057,0.88147772,0.22327791,0.31294964,0.404234073,129.263713,sa3016818
Max Ferguson,SDP,"A,A+",22,527,0.18216319,0.24098672,0.21394231,0.36590038,0.33894231,0.70484269,0.125,0.28671329,0.3420429,97.94775739,sa3016819
Lucas Dunn,SDP,"A,A+",23,543,0.14548803,0.26887661,0.24107143,0.36531365,0.38169643,0.74701008,0.140625,0.33779264,0.349998046,107.7042671,sa3016820
Raylin Heredia,PHI,DSL,18,190,0.06842105,0.25789474,0.27325581,0.33157895,0.45930233,0.79088128,0.18604652,0.36585366,0.372346914,109.0279852,sa3016826
Cole Cummings,SDP,"A,A+",24,438,0.13926941,0.26027397,0.22625698,0.35388128,0.37988827,0.73376955,0.15363129,0.28991597,0.345042262,102.8715026,sa3016830
Miguel Bleis,BOS,CPX,18,167,0.05988024,0.26946108,0.30065359,0.35329341,0.54248366,0.89577707,0.24183007,0.39423077,0.412353224,141.3202599,sa3016834
James Parker,SEA,"A+,AAA",22,427,0.1030445,0.32786885,0.21693122,0.30210773,0.37830688,0.68041461,0.16137566,0.30396476,0.309976034,91.13896342,sa3016859
Zach Zubia,MIA,"A,A+",24,442,0.21719457,0.260181,0.23145401,0.40271493,0.38872404,0.79143897,0.15727003,0.30697674,0.3785116,133.3733646,sa3016861
Tyler McDonough,BOS,A+,23,517,0.09284333,0.31334623,0.2297593,0.31054688,0.35667396,0.66722084,0.12691466,0.33449477,0.308487285,84.48750722,sa3016869
Marco Soto,PHI,DSL,18,203,0.08866995,0.12315271,0.29943503,0.37128713,0.37288136,0.74416849,0.07344633,0.34193548,0.369426349,107.379351,sa3016872
Bryce Teodosio,LAA,AA,23,425,0.10117647,0.39058824,0.19241192,0.29481132,0.33333333,0.62814465,0.14092141,0.3,0.291942661,69.00472323,sa3016916
Jefferson Valladares,LAD,DSL,20,183,0.08743169,0.16393443,0.33333333,0.45901639,0.47619048,0.93520687,0.14285715,0.4,0.459104005,158.0016404,sa3016918
Gabe Matthews,LAA,A+,24,475,0.13684211,0.29263158,0.22680412,0.35578947,0.40206186,0.75785133,0.17525774,0.30705394,0.347867015,115.1717208,sa3016920
Mike Antico,STL,"A+,AA",24,596,0.11912752,0.23993289,0.24513619,0.34395973,0.39494163,0.73890136,0.14980544,0.31111111,0.33951938,101.495018,sa3016922
Osvaldo Tovalin,STL,"A,A+",22,515,0.06990291,0.1631068,0.25917927,0.32684825,0.38012959,0.70697784,0.12095032,0.29380054,0.328104266,100.9413286,sa3016927
Ben Ramirez,SEA,"A,A+,AAA",23,483,0.07453416,0.23188406,0.25056948,0.3126294,0.39179954,0.70442894,0.14123006,0.3081761,0.322401068,84.54238903,sa3016950
Ryan Bliss,ARI,A+,22,484,0.08884298,0.24380165,0.21361502,0.29813665,0.342723,0.64085965,0.12910798,0.26821192,0.295701387,82.00798143,sa3016951
Andy Thomas,SFG,A+,24,367,0.15803815,0.2479564,0.2384106,0.373297,0.3807947,0.7540917,0.1423841,0.30845771,0.353252944,118.5957677,sa3016953
Tyler Hardman,NYY,"A+,AA",23,463,0.08639309,0.30669546,0.25485437,0.31965443,0.46359223,0.78324666,0.20873786,0.32421875,0.347248627,108.8310463,sa3016955
Adrian Del Castillo,ARI,"A,A+,CPX",22,358,0.09776536,0.22346369,0.20952381,0.29608939,0.35238095,0.64847034,0.14285714,0.25541126,0.298670534,82.26955264,sa3016957
Caleb Roberts,ARI,"A+,AA",22,498,0.12449799,0.26706827,0.24047619,0.35341365,0.38571429,0.73912794,0.1452381,0.32740214,0.340981058,109.6677706,sa3016959
Corey Rosier,SDP,A+,22,466,0.13948498,0.21244635,0.24226804,0.35930736,0.37113402,0.73044138,0.12886598,0.30633803,0.341846394,109.0924735,sa3016961
Grant Richardson,NYY,"A,A+",22,352,0.08522727,0.34659091,0.23376623,0.32386364,0.44480519,0.76866883,0.21103896,0.3255814,0.350026365,113.3397189,sa3016964
Cooper Bowman,NYY,A+,22,493,0.12981744,0.27383367,0.21497585,0.32860041,0.34057971,0.66918012,0.12560386,0.28467153,0.315441731,89.74517978,sa3016966
Austin Murr,DET,A+,23,467,0.12205567,0.11777302,0.2238806,0.32258065,0.2960199,0.61860055,0.0721393,0.25287356,0.295865392,80.15788409,sa3016967
Izaac Pacheco,DET,"A,A+",19,444,0.10585586,0.21846847,0.25384615,0.33108108,0.40769231,0.73877339,0.15384616,0.30555556,0.340314461,108.9515759,sa3016969
Tim Tawa,ARI,"A+,AA",23,493,0.11359026,0.18864097,0.23897912,0.3306288,0.36890951,0.69953831,0.12993039,0.27522936,0.323125232,91.65651311,sa3016970
Justice Bigbie,DET,"A,A+",23,406,0.07389163,0.23399015,0.26869806,0.34729064,0.37950139,0.72679203,0.11080333,0.35606061,0.343000295,110.755087,sa3016971
Trey Sweeney,NYY,"A+,AA",22,508,0.12992126,0.23228346,0.24018476,0.34911243,0.41339492,0.76250735,0.17321016,0.29333333,0.349988661,111.1725108,sa3016973
Ben Malgeri,DET,A+,22,462,0.12337662,0.25108225,0.23592493,0.3673913,0.33243968,0.69983098,0.09651475,0.32432432,0.335225286,105.4876729,sa3016975
Benjamin Cowles,NYY,"A,A+",22,355,0.12112676,0.29014085,0.27152318,0.37464789,0.42715232,0.80180021,0.15562914,0.38659794,0.375038414,130.1096838,sa3016976
Thomas Francisco,STL,"A,A+",23,378,0.0952381,0.13756614,0.23312883,0.31481481,0.34662577,0.66144058,0.11349694,0.25270758,0.308627187,88.5371028,sa3016999
Jack Rogers,CIN,"A,A+",23,358,0.10335196,0.37150838,0.24761905,0.33519553,0.43809524,0.77329077,0.19047619,0.39306358,0.357328354,119.6835851,sa3017017
Colton Cowser,BAL,"A+,AA,AAA",22,626,0.15015974,0.27795527,0.27843137,0.4057508,0.46862745,0.87437825,0.19019608,0.38317757,0.394457796,141.580524,sa3017018
Connor Norby,BAL,"A+,AA,AAA",22,547,0.10054845,0.20840951,0.278826,0.36014625,0.52620545,0.8863517,0.24737945,0.30588235,0.385788312,137.4428152,sa3017019
Billy Cook,BAL,A+,23,437,0.0778032,0.3180778,0.22107969,0.29816514,0.42159383,0.71975897,0.20051414,0.29831933,0.322327824,93.19808056,sa3017021
Chad Stevens,HOU,A+,23,359,0.08356546,0.28133705,0.2484472,0.31754875,0.41614907,0.73369782,0.16770187,0.32075472,0.331954267,99.2565036,sa3017040
Alex Binelas,BOS,"A+,AA",22,500,0.126,0.294,0.20608899,0.30661323,0.43793911,0.74455234,0.23185012,0.24045802,0.329949862,100.0115759,sa3017044
Wes Clarke,MIL,"A+,AA",22,405,0.15802469,0.25679012,0.22891566,0.35555556,0.4186747,0.77423026,0.18975904,0.28310502,0.353734249,115.962129,sa3017045
Sal Frelick,MIL,"A+,AA,AAA",22,562,0.09252669,0.11209964,0.33130081,0.4028777,0.4796748,0.8825525,0.14837399,0.36104513,0.39373449,137.2254189,sa3017047
Michael Sandle,HOU,A+,23,524,0.07633588,0.21374046,0.26808511,0.34160305,0.40212766,0.74373071,0.13404255,0.33237822,0.341039328,104.9742066,sa3017048
Joey Loperfido,HOU,"A,A+",23,461,0.11496746,0.21908894,0.31632653,0.40780911,0.49234694,0.90015605,0.17602041,0.3943662,0.41353396,148.2689735,sa3017050
Ethan Murray,MIL,"A+,AA",22,402,0.10199005,0.26368159,0.21714286,0.30673317,0.33714286,0.64387603,0.12,0.2892562,0.299711221,81.71247702,sa3017051
Justyn-Henry Malloy,ATL,"A+,AA,AAA",22,591,0.1641286,0.23350254,0.28870293,0.40778342,0.4539749,0.86175832,0.16527197,0.36336336,0.392343943,135.6838023,sa3017073
Will Wagner,HOU,"A+,AA",23,497,0.13480885,0.1971831,0.26086957,0.37373737,0.39371981,0.76745718,0.13285024,0.31612903,0.356671176,108.3159876,sa3017079
Cal Conley,ATL,"A,A+",22,548,0.08029197,0.19890511,0.25102881,0.31801471,0.41975309,0.7377678,0.16872428,0.28804348,0.336655419,101.2566014,sa3017080
Wyatt Young,NYM,"A+,AA,AAA",22,536,0.13059701,0.19402985,0.27015251,0.36891386,0.38344227,0.75235613,0.11328976,0.33428571,0.34345139,111.1970127,sa3017081
Justin Guerrera,NYM,"A,A+",22,379,0.12137203,0.36939314,0.18575851,0.30343008,0.34055728,0.64398736,0.15479877,0.2748538,0.308917144,88.46843074,sa3017082
Tyler Miller,BOS,A,22,480,0.07708333,0.27083333,0.21860465,0.28601253,0.3372093,0.62322183,0.11860465,0.27645051,0.29463033,75.07512829,sa3017109
Peyton Wilson,KCR,A+,22,390,0.10512821,0.24871795,0.26764706,0.35897436,0.45588235,0.81485671,0.18823529,0.33478261,0.36949924,127.5444396,sa3017110
Dillan Shrum,KCR,A+,24,383,0.13577023,0.33681462,0.23794212,0.37336815,0.46945338,0.84282153,0.23151126,0.34319527,0.382278838,135.7686621,sa3017111
Phillip Sikes,BOS,"A,A+",23,380,0.13947368,0.26052632,0.25316456,0.37105263,0.48101266,0.85206529,0.2278481,0.33014354,0.387403694,132.4273921,sa3017113
Marcelo Mayer,BOS,"A,A+",19,424,0.16037736,0.25235849,0.28,0.39858491,0.48857143,0.88715634,0.20857143,0.36480687,0.405823962,143.3227988,sa3017114
River Town,KCR,"A,A+",22,470,0.12978723,0.17234043,0.2486911,0.36909871,0.43193717,0.80103588,0.18324607,0.2755102,0.373661329,124.3665929,sa3017118
Bennett Hostetler,MIA,A+,24,421,0.0736342,0.21377672,0.23180593,0.31591449,0.35849057,0.67440506,0.12668464,0.28,0.312111738,90.61310855,sa3017120
Austin Gauthier,LAD,"A,A+",23,478,0.21548117,0.20711297,0.2679558,0.44142259,0.40607735,0.84749994,0.13812155,0.34883721,0.409485257,135.0357309,sa3017121
Wilfredo Lara,NYM,CPX,18,157,0.10828025,0.21656051,0.23529412,0.33757962,0.35294118,0.6905208,0.11764706,0.30693069,0.340271552,99.13552974,sa3017123
Matt McLain,CIN,AA,22,452,0.15486726,0.28097345,0.23180593,0.36283186,0.45283019,0.81566205,0.22102426,0.3,0.365554252,116.3256385,sa3017154
Cody Morissette,MIA,"A+,CPX",22,385,0.08571429,0.23636364,0.23391813,0.31168831,0.4005848,0.71227311,0.16666667,0.2780083,0.324552341,98.4267698,sa3017158
Braxton Fulford,COL,A,23,440,0.11590909,0.20909091,0.26775956,0.38041002,0.44808743,0.82849745,0.18032787,0.31558935,0.383400306,116.9120255,sa3017164
Zach Kokoska,COL,A,23,358,0.09497207,0.20391061,0.24919094,0.34084507,0.44660194,0.78744701,0.197411,0.28444444,0.357360641,101.4739246,sa3017165
Colson Montgomery,CHW,"A,A+,AA",20,421,0.12826603,0.19714964,0.27428571,0.38095238,0.42857143,0.80952381,0.15428572,0.32442748,0.376436135,124.832359,sa3017170
Wes Kath,CHW,"A,AA",19,501,0.12774451,0.34131737,0.23023256,0.33333333,0.3744186,0.70775193,0.14418604,0.34538153,0.336167544,99.59920121,sa3017172
Hunter Goodman,COL,"A,A+,AA",22,579,0.06908463,0.26079447,0.29445507,0.35405872,0.57170172,0.92576044,0.27724665,0.34604106,0.402972443,137.7601776,sa3017173
Jaden Rudd,TOR,CPX,19,162,0.17283951,0.19135802,0.203125,0.3625,0.3203125,0.6828125,0.1171875,0.25263158,0.345827589,102.3871182,sa3017178
Damon Keith,LAD,"A,A+",22,540,0.16666667,0.23703704,0.27688787,0.41111111,0.47826087,0.88937198,0.201373,0.3537415,0.409404745,136.3857199,sa3017179
Trendon Craig,BAL,"A,A+",21,359,0.12256267,0.29526462,0.26072607,0.36543909,0.33663366,0.70207275,0.07590759,0.39487179,0.340281629,103.0635398,sa3017181
Caleb Durbin,ATL,"A,A+",22,457,0.10940919,0.10940919,0.2408377,0.35229759,0.37172775,0.72402534,0.13089005,0.25454545,0.34530189,106.0896362,sa3017183
Noah Williamson,MIA,CPX,21,171,0.09356725,0.41520468,0.21678322,0.33333333,0.39160839,0.72494172,0.17482517,0.40277778,0.35069555,105.2360205,sa3017184
Rowdey Jordan,NYM,"A+,AA",23,407,0.12776413,0.22604423,0.24571429,0.34729064,0.36285714,0.71014778,0.11714285,0.32156863,0.33068934,99.71978169,sa3017214
Quincy Hamilton,HOU,"A,A+,AA",24,541,0.14048059,0.18484288,0.27964206,0.3962963,0.46085011,0.85714641,0.18120805,0.32335329,0.394089907,134.44911,sa3017215
Adam Zebrowski,ATL,"A,A+",21,365,0.15616438,0.23287671,0.22333333,0.35068493,0.39666667,0.7473516,0.17333334,0.26923077,0.35385181,110.8850298,sa3017221
Vaun Brown,SFG,"A,A+,AA",24,458,0.10262009,0.25982533,0.34625323,0.43668122,0.62273902,1.05942024,0.27648579,0.444,0.463830843,174.9489942,sa3017282
Shane McGuire,OAK,"A,A+",23,358,0.16201117,0.16759777,0.26923077,0.40502793,0.35314685,0.75817478,0.08391608,0.32894737,0.368517345,115.1735563,sa3017284
Zack Gelof,OAK,"AA,AAA",22,440,0.11363636,0.275,0.26992288,0.35227273,0.46272494,0.81499767,0.19280206,0.34661355,0.361982762,107.2891544,sa3017286
BJ Murray Jr.,CHC,"A,A+",22,385,0.16103896,0.2,0.28571429,0.41038961,0.42857143,0.83896104,0.14285714,0.35344828,0.393606252,139.2791761,sa3017287
Max Muncy,OAK,"A,A+",19,555,0.12432432,0.3045045,0.22881356,0.33574007,0.42161017,0.75735024,0.19279661,0.30902778,0.346766991,100.6542782,sa3017290
Brett Harris,OAK,"A+,AA",24,483,0.10351967,0.17184265,0.29016787,0.37447699,0.47482014,0.84929713,0.18465227,0.325,0.381218041,123.4317631,sa3017293
Jordan McCants,MIA,CPX,20,224,0.10714286,0.25446429,0.24489796,0.32735426,0.34183673,0.66919099,0.09693877,0.34042553,0.327361916,91.58035696,sa3017294
James Triantos,CHC,A,19,504,0.07738095,0.16071429,0.27192982,0.33531746,0.38596491,0.72128237,0.11403509,0.31536388,0.339621782,102.4238758,sa3017295
Irvin Murr III,SFG,CPX,19,152,0.07894737,0.41447368,0.18248175,0.25657895,0.24817518,0.50475413,0.06569343,0.31506849,0.248757453,46.23711663,sa3017296
Damiano Palmegiani,TOR,"A,A+",22,500,0.108,0.214,0.23877069,0.342,0.47281324,0.81481324,0.23404255,0.25752508,0.36812651,127.4915184,sa3017326
Mike Peabody,LAA,A+,23,363,0.09366391,0.29201102,0.20454545,0.31024931,0.33116883,0.64141814,0.12662338,0.27777778,0.300446765,85.02480493,sa3017327
Ethan Wilson,PHI,"A+,AA",22,536,0.06156716,0.21268657,0.23481781,0.28971963,0.33603239,0.62575202,0.10121458,0.28877005,0.286443316,71.11233243,sa3017329
Braiden Ward,COL,"A,A+",23,375,0.09066667,0.22133333,0.27213115,0.40214477,0.37377049,0.77591526,0.10163934,0.36073059,0.372290376,120.5799749,sa3017332
Niko Kavadas,BOS,"A,A+,AA",23,515,0.19805825,0.29514563,0.27989822,0.44271845,0.54707379,0.98979224,0.26717557,0.38356164,0.445813549,169.6181395,sa3017337
Carter Jensen,KCR,A,18,485,0.17113402,0.21237113,0.2264631,0.3628866,0.38167939,0.74456599,0.15521629,0.27464789,0.356227893,112.5181563,sa3017339
Kyle Manzardo,TBR,"A+,AA",21,397,0.14861461,0.16372796,0.32716049,0.4256927,0.61728395,1.04297665,0.29012346,0.34008097,0.449773129,172.2999686,sa3017342
Jared Carr,PHI,A+,23,432,0.10648148,0.27546296,0.21563342,0.32093023,0.2722372,0.59316743,0.05660378,0.31075697,0.290131739,72.93540429,sa3017343
Josh Crouch,DET,"A,A+,AA",23,449,0.09576837,0.16035635,0.28607595,0.36080178,0.43291139,0.79371317,0.14683544,0.32176656,0.361413699,122.3377465,sa3017370
JT Schwartz,NYM,A+,22,455,0.1010989,0.1956044,0.2725,0.35604396,0.4,0.75604396,0.1275,0.33550489,0.348025931,109.3712402,sa3017371
Paul McIntosh,MIA,AA,24,383,0.14360313,0.19582245,0.25786164,0.37859008,0.46540881,0.84399889,0.20754717,0.29741379,0.379415819,125.2364911,sa3017372
Tyler Whitaker,HOU,A,19,515,0.07961165,0.34951456,0.18695652,0.26601942,0.31304348,0.5790629,0.12608696,0.27472527,0.276169331,63.8533254,sa3017376
Luca Tresh,KCR,"A+,AA",22,453,0.1192053,0.24282561,0.2685422,0.3598234,0.46803069,0.82785409,0.19948849,0.32330827,0.371798587,125.3743712,sa3017394
Justice Thompson,CIN,"A,A+",21,385,0.13766234,0.34805195,0.24846626,0.36103896,0.37423313,0.73527209,0.12576687,0.39784946,0.344710461,111.6360407,sa3017395
Jose Torres,CIN,A+,22,437,0.06407323,0.26544622,0.23425693,0.28669725,0.37783375,0.664531,0.14357682,0.29090909,0.299106695,82.24380238,sa3017396
Jay Allen II,CIN,"A,A+",19,383,0.11488251,0.24020888,0.22539683,0.34656085,0.32380952,0.67037037,0.09841269,0.30493274,0.325586229,99.49337577,sa3017403
Brennon McNair,KCR,CPX,19,180,0.09444444,0.27777778,0.23076923,0.32222222,0.42948718,0.7517094,0.19871795,0.29411765,0.346809899,104.3853501,sa3017405
Cameron Butler,CHW,CPX,19,169,0.14201183,0.42011834,0.20138889,0.31952663,0.29166667,0.6111933,0.09027778,0.38028169,0.304078259,79.04412201,sa3017406
Denzel Clarke,OAK,"A,A+",22,411,0.13625304,0.32846715,0.24781341,0.3649635,0.46938776,0.83435126,0.22157435,0.35714286,0.378500827,122.9509347,sa3017426
Carlos Colmenarez,TBR,CPX,18,153,0.11111111,0.26797386,0.25396825,0.37908497,0.38095238,0.76003735,0.12698413,0.36470588,0.375440186,119.7174516,sa3017480
Jakey Josepha,ARI,DSL,18,179,0.1396648,0.17877095,0.31081081,0.40677966,0.37837838,0.78515804,0.06756757,0.38135593,0.393728117,121.2311106,sa3017481
Noah Miller,MIN,A,19,469,0.16204691,0.23454158,0.21148825,0.34754797,0.27937337,0.62692134,0.06788512,0.28727273,0.31293258,91.52397014,sa3017512
Kahlil Watson,MIA,"A,CPX",19,376,0.08510638,0.35106383,0.23283582,0.30585106,0.40597015,0.71182121,0.17313433,0.34517766,0.329775819,101.3280602,sa3017513
Darren Baker,WSN,"A+,AA",23,464,0.0862069,0.17456897,0.28019324,0.34279476,0.3647343,0.70752906,0.08454106,0.33933934,0.324921826,97.12920754,sa3017554
Branden Boissiere,WSN,A,22,435,0.15172414,0.25057471,0.2465374,0.36551724,0.33795014,0.70346738,0.09141274,0.33466135,0.34413149,105.1651716,sa3017558
Kyler Fedko,MIN,"A,A+",22,475,0.11789474,0.19157895,0.25,0.34526316,0.39460784,0.739871,0.14460784,0.29487179,0.34210298,109.8875594,sa3017561
Jacob Young,WSN,A,22,542,0.10885609,0.15129151,0.26236559,0.36044362,0.3311828,0.69162642,0.06881721,0.3125,0.337323213,101.0266552,sa3017563
Justin Farmer,SDP,"A,A+",23,562,0.1886121,0.26690391,0.22522523,0.37789661,0.36261261,0.74050922,0.13738738,0.30662021,0.357672122,103.8769165,sa3017622
Noah Cardenas,MIN,A,22,401,0.18204489,0.17456359,0.26129032,0.42144638,0.41290323,0.83434961,0.15161291,0.30769231,0.39864299,146.246017,sa3017624
Edwin Arroyo,SEA,"A,CPX",18,528,0.08712121,0.23295455,0.29336188,0.3655303,0.47965739,0.84518769,0.18629551,0.36716418,0.382957513,120.2366521,sa3017626
Harry Ford,SEA,A,19,499,0.17635271,0.23046092,0.27435897,0.4248497,0.43846154,0.86331124,0.16410257,0.35820896,0.408472937,131.7768023,sa3017627
Kaylan Nicasia,MIL,CPX,20,164,0.1402439,0.25,0.23188406,0.34146341,0.43478261,0.77624602,0.20289855,0.28723404,0.359436206,111.8731539,sa3017629
Logan Cerny,HOU,A,22,372,0.12634409,0.29569892,0.25316456,0.36021505,0.47151899,0.83173404,0.21835443,0.33678756,0.384094006,129.4570028,sa3017661
Jordan Lawlar,ARI,"A,A+,AA,CPX",19,459,0.12418301,0.25054466,0.3033419,0.40087146,0.50899743,0.90986889,0.20565553,0.38931298,0.407767315,137.947218,sa3017662
Aaron Zavala,TEX,"A+,AA",22,514,0.17315175,0.21011673,0.27737226,0.42023346,0.45255474,0.8727882,0.17518248,0.34027778,0.402212093,140.4259534,sa3017665
Moises Gallardo,OAK,DSL,19,233,0.18025751,0.29613734,0.21111111,0.38197425,0.40555556,0.78752981,0.19444445,0.29906542,0.390760727,119.4224297,sa3017695
T.J. White,WSN,A,18,382,0.11518325,0.27225131,0.25835866,0.35263158,0.43161094,0.78424252,0.17325228,0.34259259,0.365494912,118.151257,sa3017697
Jake Fox,CLE,A,19,470,0.15744681,0.19148936,0.24736842,0.38085106,0.37368421,0.75453527,0.12631579,0.30689655,0.364982013,117.839483,sa3017734
Christian Encarnacion-Strand,MIN,"A+,AA",22,538,0.07434944,0.25464684,0.30371901,0.36802974,0.58677686,0.9548066,0.28305785,0.36163522,0.41461044,152.1793721,sa3017756
Jake Rucker,MIN,"A,A+,AAA",22,529,0.10775047,0.2173913,0.23555556,0.33333333,0.37777778,0.71111111,0.14222222,0.29041916,0.330703767,102.4637253,sa3017757
Mason Auer,TBR,"A,A+",21,529,0.10396975,0.20793951,0.29039301,0.37240076,0.48689956,0.85930032,0.19650655,0.34705882,0.389192024,133.8465511,sa3017791
Carson Williams,TBR,A,19,523,0.10898662,0.32122371,0.25221239,0.3467433,0.47123894,0.81798224,0.21902655,0.35447761,0.375801184,124.4160832,sa3017795
Colby Smelley,CHW,"A,A+",22,434,0.11751152,0.23732719,0.26229508,0.37327189,0.36065574,0.73392763,0.09836066,0.35249042,0.354886523,111.6886656,sa3017797
Tristan Peters,SFG,"A+,AA",22,532,0.11278195,0.17293233,0.27922078,0.36278195,0.43290043,0.79568238,0.15367965,0.32880435,0.359365973,121.2967423,sa3017851
Bobby Seymour,TBR,A,23,410,0.12439024,0.23902439,0.28080229,0.37560976,0.46131805,0.83692781,0.18051576,0.35245902,0.387198692,131.3442341,sa3017852
Jorge Garcia,PHI,DSL,18,177,0.07344633,0.23163842,0.30769231,0.37853107,0.41666667,0.79519774,0.10897436,0.40517241,0.388891686,118.3673717,sa3017853
Mikey Perez,MIN,"A,A+,AAA",22,417,0.10311751,0.2206235,0.2259887,0.3381295,0.38983051,0.72796001,0.16384181,0.27272727,0.342925346,110.5980456,sa3017901
Oscar Colina,MIA,DSL,18,168,0.16071429,0.17261905,0.22058824,0.36309524,0.23529412,0.59838936,0.01470588,0.27777778,0.327872814,83.92272653,sa3018010
German Ortiz,OAK,DSL,17,225,0.17777778,0.2,0.24858757,0.38839286,0.31638418,0.70477704,0.06779661,0.32352941,0.365958525,105.4217933,sa3018011
Brady Allen,MIA,"A,A+",22,488,0.12090164,0.2602459,0.24761905,0.3442623,0.35714286,0.70140516,0.10952381,0.33217993,0.33422906,105.0719709,sa3018098
Oscar Colas,CHW,"A+,AA,AAA",23,526,0.07224335,0.22813688,0.31392931,0.37072243,0.52390852,0.89463095,0.20997921,0.37758112,0.3936872,136.6261457,sa3018099
Cesar Prieto,BAL,"A+,AA",23,494,0.04048583,0.14979757,0.27311828,0.31376518,0.40430108,0.71806626,0.1311828,0.30446194,0.320301904,95.54094862,sa3018100
Oscar Aude,COL,DSL,19,215,0.10232558,0.19534884,0.19354839,0.28504673,0.32258065,0.60762738,0.12903226,0.21276596,0.299978684,68.17672256,sa3018380
Dyan Jorge,COL,DSL,19,234,0.1025641,0.14957265,0.32038835,0.4017094,0.45145631,0.85316571,0.13106796,0.37125749,0.415902909,133.6149817,sa3018387
Daniel Guilarte,MIL,CPX,18,144,0.13194444,0.21527778,0.30645161,0.40277778,0.37096774,0.77374552,0.06451613,0.40860215,0.374636991,120.887705,sa3018388
Maikol Munoz,SDP,DSL,18,213,0.09859155,0.24413146,0.28804348,0.37558685,0.43478261,0.81036946,0.14673913,0.37209302,0.391335167,119.7466958,sa3018390
Diego Benitez,ATL,DSL,17,182,0.15934066,0.2032967,0.19565217,0.36263736,0.2826087,0.64524606,0.08695653,0.24038462,0.342491741,92.17498894,sa3018391
Jair Casanova,ATL,CPX,18,179,0.13407821,0.18994413,0.2885906,0.39106145,0.3557047,0.74676615,0.0671141,0.35897436,0.371336696,117.3159446,sa3018392
Rosman Verdugo,SDP,CPX,17,195,0.11282051,0.35384615,0.25149701,0.33846154,0.46706587,0.80552741,0.21556886,0.36842105,0.366193733,115.8805831,sa3018393
Yimmy Diaz,DET,DSL,18,194,0.13917526,0.15463918,0.27160494,0.38659794,0.37654321,0.76314115,0.10493827,0.31538462,0.383204044,115.1567451,sa3018394
Keiner Delgado,NYY,DSL,18,238,0.24369748,0.11764706,0.30952381,0.50420168,0.50595238,1.01015406,0.19642857,0.35251799,0.494226567,177.8280337,sa3018397
Jaison Chourio,CLE,DSL,17,175,0.22857143,0.12571429,0.28030303,0.44571429,0.40151515,0.84722944,0.12121212,0.32432432,0.427913358,140.39478,sa3018399
Andy Lugo,BOS,DSL,18,242,0.04545455,0.1446281,0.31818182,0.3677686,0.41363636,0.78140496,0.09545454,0.3655914,0.380200223,113.4611127,sa3018400
Guillermo Williamson,SFG,DSL,18,224,0.13392857,0.28571429,0.23404255,0.34375,0.42553191,0.76928191,0.19148936,0.30833333,0.370066722,107.7408358,sa3018401
Irving Igualas,MIL,DSL,18,178,0.08988764,0.35393258,0.23125,0.29775281,0.2875,0.58525281,0.05625,0.36734694,0.294758585,65.23002054,sa3018402
Cristhian Vaquero,WSN,DSL,17,216,0.15277778,0.17592593,0.25568182,0.37850467,0.34090909,0.71941376,0.08522727,0.31654676,0.362552785,103.4992812,sa3018403
